#datetime,vwap
1600350900,21.6787
1600350960,21.6579
1600351020,21.6485
1600351080,21.6464
1600351140,21.6410
1600351200,21.6406
1600351260,21.6267
1600351320,21.6241
1600351380,21.6343
1600351440,21.6473
1600351500,21.6610
1600351560,21.6620
1600351620,21.6494
1600351680,21.6656
1600351740,21.6887
1600351800,21.6954
1600351860,21.7371
1600351920,21.7329
1600351980,21.7050
1600352040,21.7131
1600352100,21.7245
1600352160,21.7296
1600352220,21.7144
1600352280,21.7187
1600352340,21.7338
1600352400,21.7626
1600352460,21.7944
1600352520,21.8413
1600352580,21.8268
1600352640,21.8351
1600352700,21.8333
1600352760,21.8075
1600352820,21.8392
1600352880,21.8436
1600352940,21.8074
1600353000,21.7888
1600353060,21.7482
1600353120,21.7673
1600353180,21.7397
1600353240,21.7519
1600353300,21.7406
1600353360,21.7303
1600353420,21.7330
1600353480,21.7505
1600353540,21.7780
1600353600,21.7886
1600353660,21.7818
1600353720,21.7633
1600353780,21.7802
1600353840,21.7663
1600353900,21.7790
1600353960,21.7651
1600354020,21.7503
1600354080,21.7469
1600354140,21.7453
1600354200,21.7464
1600354260,21.7350
1600354320,21.7155
1600354380,21.7003
1600354440,21.7091
1600354500,21.7081
1600354560,21.6986
1600354620,21.6951
1600354680,21.6935
1600354740,21.6804
1600354800,21.6974
1600354860,21.7222
1600354920,21.7181
1600354980,21.7180
1600355040,21.7240
1600355100,21.7527
1600355160,21.7582
1600355220,21.7514
1600355280,21.7349
1600355340,21.7498
1600355400,21.7507
1600355460,21.7785
1600355520,21.8340
1600355580,21.8637
1600355640,21.8770
1600355700,21.9018
1600355760,21.8850
1600355820,21.8482
1600355880,21.8279
1600355940,21.8240
1600356000,21.8386
1600356060,21.8291
1600356120,21.8257
1600356180,21.8144
1600356240,21.8338
1600356300,21.8483
1600356360,21.8374
1600356420,21.8443
1600356480,21.8392
1600356540,21.8139
1600356600,21.8173
1600356660,21.8110
1600356720,21.7990
1600356780,21.7811
1600356840,21.8143
1600356900,21.8361
1600356960,21.8381
1600357020,21.8580
1600357080,21.8976
1600357140,21.8907
1600357200,21.8888
1600357260,21.8697
1600357320,21.8523
1600357380,21.8553
1600357440,21.8631
1600357500,21.8396
1600357560,21.8405
1600357620,21.8425
1600357680,21.8417
1600357740,21.8722
1600357800,21.8839
1600357860,21.8696
1600357920,21.8736
1600357980,21.8809
1600358040,21.8922
1600358100,21.9099
1600358160,21.8953
1600358220,21.8868
1600358280,21.8958
1600358340,21.8939
1600358400,21.8887
1600358460,21.9254
1600358520,21.9042
1600358580,21.9044
1600358640,21.9018
1600358700,21.8883
1600358760,21.9012
1600358820,21.8939
1600358880,21.8765
1600358940,21.8609
1600359000,21.8676
1600359060,21.8676
1600359120,21.8756
1600359180,21.8588
1600359240,21.8497
1600359300,21.8669
1600359360,21.8685
1600359420,21.8791
1600359480,21.8687
1600359540,21.8607
1600359600,21.8604
1600359660,21.8725
1600359720,21.8813
1600359780,21.8854
1600359840,21.8741
1600359900,21.8743
1600359960,21.8794
1600360020,21.8698
1600360080,21.8817
1600360140,21.8891
1600360200,21.8882
1600360260,21.8917
1600360320,21.8877
1600360380,21.8889
1600360440,21.8928
1600360560,21.9156
1600360620,21.9169
1600360680,21.9197
1600360740,21.9168
1600360800,21.8976
1600360860,21.8841
1600360920,21.8812
1600360980,21.8870
1600361040,21.8915
1600361100,21.8741
1600361160,21.8516
1600361220,21.8633
1600361280,21.8658
1600361340,21.8661
1600361400,21.8722
1600361460,21.9002
1600361520,21.9040
1600361580,21.8971
1600361640,21.8945
1600361700,21.9016
1600361760,21.9029
1600361820,21.8982
1600361880,21.8948
1600361940,21.9196
1600362000,21.9306
1600362060,21.9268
1600362120,21.9301
1600362180,21.9252
1600362240,21.9132
1600362300,21.9080
1600362360,21.9159
1600362420,21.9048
1600362480,21.8999
1600362540,21.9037
1600362600,21.8905
1600362660,21.8889
1600362720,21.8879
1600362780,21.8891
1600362840,21.9014
1600362900,21.9107
1600362960,21.9094
1600363020,21.9142
1600363080,21.9129
1600363140,21.9155
1600363200,21.9263
1600363260,21.9463
1600363320,21.9320
1600363380,21.9371
1600363440,21.9270
1600363500,21.9528
1600363560,21.9735
1600363620,21.9709
1600363680,21.9806
1600363740,21.9794
1600363800,21.9874
1600363860,21.9980
1600363920,22.0040
1600363980,22.0085
1600364040,22.0148
1600364100,22.0072
1600364160,22.0142
1600364220,22.0232
1600364280,22.0518
1600364340,22.0748
1600364400,22.0878
1600364460,22.0965
1600364520,22.0546
1600364580,22.0564
1600364640,22.0523
1600364700,22.0723
1600364760,22.0751
1600364820,22.0772
1600364880,22.0780
1600364940,22.0797
1600365000,22.0756
1600365060,22.0833
1600365120,22.0767
1600365180,22.0605
1600365240,22.0403
1600365300,22.0192
1600365360,22.0183
1600365420,22.0121
1600365480,21.9997
1600365540,21.9998
1600365600,22.0036
1600365660,21.9937
1600365720,21.9958
1600365780,21.9811
1600365840,21.9911
1600365900,22.0037
1600365960,22.0082
1600366020,22.0017
1600366080,22.0041
1600366140,22.0061
1600366200,22.0059
1600366260,21.9994
1600366320,21.9997
1600366380,21.9971
1600366440,22.0092
1600366500,22.0392
1600366560,22.0447
1600366620,22.0626
1600366680,22.0737
1600366740,22.1004
1600366800,22.1291
1600366860,22.0930
1600366920,22.0742
1600366980,22.0709
1600367040,22.0661
1600367100,22.0703
1600367160,22.0739
1600367220,22.0918
1600367280,22.0780
1600367340,22.0875
1600367400,22.0683
1600367460,22.0618
1600367520,22.0754
1600367580,22.0853
1600367640,22.0983
1600367700,22.1019
1600367760,22.0881
1600367820,22.0854
1600367880,22.0788
1600367940,22.0810
1600368000,22.0905
1600368060,22.0884
1600368120,22.0750
1600368180,22.0836
1600368240,22.0991
1600368300,22.1075
1600368360,22.1078
1600368420,22.0996
1600368480,22.1139
1600368540,22.1302
1600368600,22.1380
1600368660,22.1476
1600368720,22.1355
1600368780,22.1349
1600368840,22.1455
1600368900,22.1589
1600368960,22.1494
1600369020,22.1581
1600369080,22.1528
1600369140,22.1496
1600369200,22.1245
1600369260,22.1222
1600369320,22.1151
1600369380,22.1051
1600369440,22.0963
1600369500,22.0770
1600369560,22.0868
1600369620,22.0918
1600369680,22.0979
1600369740,22.0949
1600369800,22.1063
1600369860,22.1320
1600369920,22.1543
1600369980,22.1562
1600370040,22.1528
1600370100,22.1527
1600370160,22.1335
1600370220,22.1386
1600370280,22.1520
1600370340,22.1421
1600370400,22.1380
1600370460,22.1373
1600370520,22.1283
1600370580,22.1143
1600370640,22.0968
1600370700,22.0888
1600370760,22.0958
1600370820,22.0994
1600370880,22.0949
1600370940,22.1099
1600371000,22.1070
1600371060,22.1179
1600371120,22.1267
1600371180,22.1334
1600371240,22.1366
1600371300,22.1265
1600371360,22.1201
1600371420,22.0913
1600371480,22.0771
1600371540,22.0757
1600371600,22.1019
1600371660,22.1086
1600371720,22.1052
1600371780,22.1163
1600371840,22.1104
1600371900,22.1183
1600371960,22.1194
1600372020,22.1098
1600372080,22.1136
1600372140,22.1320
1600372200,22.1399
1600372260,22.1487
1600372320,22.1492
1600372380,22.1600
1600372440,22.1382
1600373460,22.1500
1600374600,22.1449
1600374660,22.1246
1600374720,22.1200
1600374780,22.1300
1600374840,22.1386
1600374900,22.1338
1600374960,22.1300
1600375020,22.1400
1600375080,22.1144
1600375140,22.1032
1600375260,22.1370
1600375320,22.1400
1600375380,22.1380
1600375440,22.1494
1600375500,22.1582
1600375560,22.1400
1600375620,22.1483
1600375680,22.1523
1600375740,22.1357
1600375800,22.1447
1600375860,22.1400
1600375920,22.1392
1600375980,22.1398
1600376040,22.1435
1600376100,22.1548
1600376160,22.1599
1600376220,22.1507
1600376280,22.1627
1600376340,22.1699
1600434600,21.9788
1600434660,21.9375
1600434720,21.9391
1600434780,22.0566
1600434840,22.1233
1600434900,22.0958
1600434960,22.0487
1600435020,22.0402
1600435080,22.0228
1600435140,21.9887
1600435200,22.0316
1600435260,22.0144
1600435320,22.0355
1600435380,22.0617
1600435440,22.0890
1600435500,22.1041
1600435560,22.0799
1600435620,22.0879
1600435680,22.0667
1600435740,22.0039
1600435800,21.9804
1600435860,21.9572
1600435920,21.9786
1600435980,22.0268
1600436040,22.0294
1600436100,21.9951
1600436160,21.9721
1600436220,21.9839
1600436280,21.9966
1600436340,21.9893
1600436400,22.0219
1600436460,22.0132
1600436520,21.9977
1600436580,22.0011
1600436640,22.0182
1600436700,21.9991
1600436760,21.9969
1600436820,21.9561
1600436880,21.9357
1600436940,21.9027
1600437000,21.8754
1600437060,21.8378
1600437120,21.8793
1600437180,21.8982
1600437240,21.8813
1600437300,21.8750
1600437360,21.9054
1600437420,21.8864
1600437480,21.8430
1600437540,21.8553
1600437600,21.8465
1600437660,21.8454
1600437720,21.8451
1600437780,21.8470
1600437840,21.8366
1600437900,21.8342
1600437960,21.8466
1600438020,21.8625
1600438080,21.8605
1600438140,21.8700
1600438200,21.8638
1600438260,21.8522
1600438320,21.8493
1600438380,21.8737
1600438440,21.9040
1600438500,21.9240
1600438560,21.9486
1600438620,21.9630
1600438680,21.9600
1600438740,21.9573
1600438800,21.9783
1600438860,21.9815
1600438920,21.9794
1600438980,21.9717
1600439040,21.9510
1600439100,21.9288
1600439160,21.9271
1600439220,21.9329
1600439280,21.9340
1600439340,21.9491
1600439400,21.9403
1600439460,21.9223
1600439520,21.9382
1600439580,21.9385
1600439640,21.9221
1600439700,21.9102
1600439760,21.8973
1600439820,21.8934
1600439880,21.8999
1600439940,21.9194
1600440000,21.8994
1600440060,21.8995
1600440120,21.8999
1600440180,21.8996
1600440240,21.8995
1600440300,21.8921
1600440360,21.8730
1600440420,21.8759
1600440480,21.8961
1600440540,21.8815
1600440600,21.8996
1600440660,21.9008
1600440720,21.9045
1600440780,21.9108
1600440840,21.9055
1600440900,21.8997
1600440960,21.9079
1600441020,21.9101
1600441080,21.9010
1600441140,21.9056
1600441200,21.9250
1600441260,21.9237
1600441320,21.9477
1600441380,21.9608
1600441440,21.9723
1600441500,21.9992
1600441560,22.0061
1600441620,22.0293
1600441680,22.0305
1600441740,22.0240
1600441800,22.0134
1600441860,22.0026
1600441920,22.0413
1600441980,22.0772
1600442040,22.0862
1600442100,22.0942
1600442160,22.0654
1600442220,22.0536
1600442280,22.0404
1600442340,22.0277
1600442400,22.0277
1600442460,22.0500
1600442520,22.0606
1600442580,22.0623
1600442640,22.0591
1600442700,22.0559
1600442760,22.0534
1600442820,22.0715
1600442880,22.0830
1600442940,22.0861
1600443000,22.0893
1600443060,22.0982
1600443120,22.0906
1600443180,22.1070
1600443240,22.0695
1600443300,22.0559
1600443360,22.0563
1600443420,22.0501
1600443480,22.0325
1600443540,22.0214
1600443600,22.0523
1600443660,22.0786
1600443720,22.0661
1600443780,22.0534
1600443840,22.0258
1600443900,21.9815
1600443960,21.9714
1600444020,21.9993
1600444080,21.9579
1600444140,22.0012
1600444200,22.0196
1600444260,22.0063
1600444320,21.9897
1600444380,21.9691
1600444440,21.9433
1600444500,21.9440
1600444560,21.9309
1600444620,21.9177
1600444680,21.9018
1600444740,21.8971
1600444800,21.8701
1600444860,21.8723
1600444920,21.8707
1600444980,21.8667
1600445040,21.8301
1600445100,21.8327
1600445160,21.8552
1600445220,21.8649
1600445280,21.8687
1600445340,21.8523
1600445400,21.8720
1600445460,21.8560
1600445520,21.8210
1600445580,21.8120
1600445640,21.8203
1600445700,21.8034
1600445760,21.8015
1600445820,21.7775
1600445880,21.7760
1600445940,21.7802
1600446000,21.7806
1600446060,21.7974
1600446120,21.7959
1600446180,21.7808
1600446240,21.7923
1600446300,21.7890
1600446360,21.7884
1600446420,21.7983
1600446480,21.7998
1600446540,21.8087
1600446600,21.7986
1600446660,21.7834
1600446720,21.7857
1600446780,21.7943
1600446840,21.7960
1600446900,21.7808
1600446960,21.8161
1600447020,21.8140
1600447080,21.8177
1600447140,21.8159
1600447200,21.8149
1600447260,21.8236
1600447320,21.8127
1600447380,21.7970
1600447440,21.7873
1600447500,21.7851
1600447560,21.7767
1600447620,21.7761
1600447680,21.7754
1600447740,21.7666
1600447800,21.7460
1600447860,21.7381
1600447920,21.7421
1600447980,21.7399
1600448040,21.7336
1600448100,21.7543
1600448160,21.7638
1600448220,21.7624
1600448280,21.7611
1600448340,21.7930
1600448400,21.7919
1600448460,21.7751
1600448520,21.7559
1600448580,21.7654
1600448640,21.7777
1600448700,21.7803
1600448760,21.7699
1600448820,21.7784
1600448880,21.7745
1600448940,21.7712
1600449000,21.7596
1600449060,21.7505
1600449120,21.7597
1600449180,21.7554
1600449240,21.7856
1600449300,21.7732
1600449360,21.7613
1600449420,21.7509
1600449480,21.7434
1600449540,21.7339
1600449600,21.7326
1600449660,21.7334
1600449720,21.7411
1600449780,21.7425
1600449840,21.7405
1600449900,21.7180
1600449960,21.7018
1600450020,21.6795
1600450080,21.6587
1600450140,21.6587
1600450200,21.6245
1600450260,21.5878
1600450320,21.6221
1600450380,21.6362
1600450440,21.6360
1600450500,21.6789
1600450560,21.6860
1600450620,21.6415
1600450680,21.6044
1600450740,21.6280
1600450800,21.6033
1600450860,21.5848
1600450920,21.5651
1600450980,21.5623
1600451040,21.5669
1600451100,21.5795
1600451160,21.6044
1600451220,21.6230
1600451280,21.6234
1600451340,21.6143
1600451400,21.5990
1600451460,21.5824
1600451520,21.5745
1600451580,21.5745
1600451640,21.5747
1600451700,21.5961
1600451760,21.5918
1600451820,21.5871
1600451880,21.5909
1600451940,21.5846
1600452000,21.5794
1600452060,21.5698
1600452120,21.5770
1600452180,21.5735
1600452240,21.5787
1600452300,21.5962
1600452360,21.6070
1600452420,21.6017
1600452480,21.6100
1600452540,21.6173
1600452600,21.6242
1600452660,21.6112
1600452720,21.6184
1600452780,21.6172
1600452840,21.6159
1600452900,21.6103
1600452960,21.6094
1600453020,21.6005
1600453080,21.6205
1600453140,21.6190
1600453200,21.6283
1600453260,21.6456
1600453320,21.6478
1600453380,21.6534
1600453440,21.6614
1600453500,21.6688
1600453560,21.6868
1600453620,21.6924
1600453680,21.6710
1600453740,21.6664
1600453800,21.6687
1600453860,21.6776
1600453920,21.6912
1600453980,21.6995
1600454040,21.6972
1600454100,21.6814
1600454160,21.6889
1600454220,21.6890
1600454280,21.6616
1600454340,21.6594
1600454400,21.6527
1600454460,21.6673
1600454520,21.6552
1600454580,21.6591
1600454640,21.6563
1600454700,21.6768
1600454760,21.6998
1600454820,21.6917
1600454880,21.6812
1600454940,21.6840
1600455000,21.6892
1600455060,21.6802
1600455120,21.6785
1600455180,21.6851
1600455240,21.6919
1600455300,21.6977
1600455360,21.6996
1600455420,21.7010
1600455480,21.7007
1600455540,21.7323
1600455600,21.7444
1600455660,21.7497
1600455720,21.7483
1600455780,21.7515
1600455840,21.7407
1600455900,21.7129
1600455960,21.6957
1600456020,21.6752
1600456080,21.6807
1600456140,21.7000
1600456200,21.7034
1600456260,21.7073
1600456320,21.6997
1600456380,21.6963
1600456440,21.6941
1600456500,21.7030
1600456560,21.6983
1600456620,21.7105
1600456680,21.7101
1600456740,21.7189
1600456800,21.7169
1600456860,21.7264
1600456920,21.7170
1600456980,21.7431
1600457040,21.7766
1600457100,21.7609
1600457160,21.7431
1600457220,21.7301
1600457280,21.7191
1600457340,21.7007
1600457400,21.7090
1600457460,21.7188
1600457520,21.7054
1600457580,21.7024
1600457640,21.7088
1600457700,21.7107
1600457760,21.7085
1600457820,21.7329
1600457880,21.7533
1600457940,21.7538
1600458000,21.7452
1600458060,21.7450
1600458120,21.7463
1600458180,21.7216
1600458240,21.7326
1600458300,21.7135
1600458360,21.7098
1600458420,21.7197
1600458480,21.7135
1600458540,21.7299
1600458600,21.7593
1600458660,21.7325
1600458720,21.7412
1600458780,21.7488
1600458840,21.7443
1600459920,21.6500
1600461000,21.6908
1600461060,21.6800
1600461120,21.6825
1600461180,21.6924
1600461240,21.6928
1600461300,21.6775
1600461360,21.6909
1600461420,21.6908
1600461480,21.6848
1600461540,21.6900
1600461600,21.6996
1600461660,21.7005
1600461720,21.7089
1600461780,21.7086
1600461840,21.7050
1600461900,21.7091
1600461960,21.6918
1600462020,21.6816
1600462080,21.6947
1600462140,21.6947
1600462200,21.6723
1600462260,21.6511
1600462320,21.6476
1600462380,21.6426
1600462440,21.6581
1600462500,21.6592
1600462560,21.6471
1600462620,21.6083
1600462680,21.5883
1600462740,21.5853
1600693860,21.2855
1600693920,21.2552
1600693980,21.2901
1600694040,21.2778
1600694100,21.3580
1600694160,21.3979
1600694220,21.3973
1600694280,21.3932
1600694340,21.3332
1600694400,21.3578
1600694460,21.4289
1600694520,21.3980
1600694580,21.3979
1600694640,21.3873
1600694700,21.3690
1600694760,21.2948
1600694820,21.2091
1600694880,21.2406
1600694940,21.2619
1600695000,21.1971
1600695060,21.2439
1600695120,21.2346
1600695180,21.2122
1600695240,21.1629
1600695300,21.1238
1600695360,21.1384
1600695420,21.0926
1600695480,21.0857
1600695540,21.0939
1600695600,21.0790
1600695660,21.1357
1600695720,21.1216
1600695780,21.1658
1600695840,21.1741
1600695900,21.1745
1600695960,21.2171
1600696020,21.2224
1600696080,21.2352
1600696140,21.2273
1600696200,21.1976
1600696260,21.1947
1600696320,21.1992
1600696380,21.1885
1600696440,21.1945
1600696500,21.1827
1600696560,21.1773
1600696620,21.1962
1600696680,21.2201
1600696740,21.2283
1600696800,21.2097
1600696860,21.1995
1600696920,21.1744
1600696980,21.1717
1600697040,21.1483
1600697100,21.1377
1600697160,21.1230
1600697220,21.1375
1600697280,21.1515
1600697340,21.1419
1600697400,21.1489
1600697460,21.1991
1600697520,21.1608
1600697580,21.1549
1600697640,21.1519
1600697700,21.1286
1600697760,21.1376
1600697820,21.1205
1600697880,21.1025
1600697940,21.0924
1600698000,21.0912
1600698060,21.0732
1600698120,21.0547
1600698180,21.0572
1600698240,21.0576
1600698300,21.0413
1600698360,21.0429
1600698420,21.0380
1600698480,21.0100
1600698540,21.0066
1600698600,21.0258
1600698660,21.0126
1600698720,20.9897
1600698780,20.9761
1600698840,20.9975
1600698900,20.9957
1600698960,21.0020
1600699020,20.9867
1600699080,20.9682
1600699140,20.9772
1600699200,20.9628
1600699260,20.9694
1600699320,20.9915
1600699380,20.9979
1600699440,20.9710
1600699500,20.9774
1600699560,20.9722
1600699620,20.9844
1600699680,20.9791
1600699740,20.9854
1600699800,20.9805
1600699860,20.9687
1600699920,20.9628
1600699980,20.9589
1600700040,20.9611
1600700100,20.9632
1600700160,20.9474
1600700220,20.9448
1600700280,20.9380
1600700340,20.9430
1600700400,20.9285
1600700460,20.9263
1600700520,20.9555
1600700580,20.9582
1600700640,20.9575
1600700700,20.9643
1600700760,20.9820
1600700820,21.0094
1600700880,21.0409
1600700940,21.0278
1600701000,21.0512
1600701060,21.0245
1600701120,20.9973
1600701180,20.9921
1600701240,20.9839
1600701300,20.9518
1600701360,20.9537
1600701420,20.9550
1600701480,20.9522
1600701540,20.9453
1600701600,20.9579
1600701660,20.9739
1600701720,20.9868
1600701780,20.9906
1600701840,20.9804
1600701900,20.9792
1600701960,20.9629
1600702020,20.9789
1600702080,20.9879
1600702140,20.9932
1600702200,21.0047
1600702260,21.0215
1600702320,21.0202
1600702380,21.0177
1600702440,21.0040
1600702500,20.9867
1600702560,21.0194
1600702620,21.0205
1600702680,21.0107
1600702740,21.0295
1600702800,21.0302
1600702860,21.0411
1600702920,21.0626
1600702980,21.0753
1600703040,21.0519
1600703100,21.0471
1600703160,21.0600
1600703220,21.0671
1600703280,21.0660
1600703340,21.0547
1600703400,21.0499
1600703460,21.0477
1600703520,21.0499
1600703580,21.0736
1600703640,21.0803
1600703700,21.0734
1600703760,21.0676
1600703820,21.0535
1600703880,21.0505
1600703940,21.0380
1600704000,21.0336
1600704060,21.0315
1600704120,21.0438
1600704180,21.0578
1600704240,21.0647
1600704300,21.0927
1600704360,21.0822
1600704420,21.0840
1600704480,21.0921
1600704540,21.1124
1600704600,21.1161
1600704660,21.1005
1600704720,21.1011
1600704780,21.1006
1600704840,21.0913
1600704900,21.0784
1600704960,21.0890
1600705020,21.0942
1600705080,21.0910
1600705140,21.0831
1600705200,21.0752
1600705260,21.0635
1600705320,21.0642
1600705380,21.0553
1600705440,21.0505
1600705500,21.0468
1600705560,21.0613
1600705620,21.0613
1600705680,21.0527
1600705740,21.0426
1600705800,21.0505
1600705860,21.0400
1600705920,21.0386
1600705980,21.0381
1600706040,21.0379
1600706100,21.0536
1600706160,21.0440
1600706220,21.0505
1600706280,21.0497
1600706340,21.0429
1600706400,21.0159
1600706460,21.0163
1600706520,21.0381
1600706580,21.0588
1600706640,21.0438
1600706700,21.0445
1600706760,21.0344
1600706820,21.0307
1600706880,21.0206
1600706940,21.0213
1600707000,21.0308
1600707060,21.0166
1600707120,21.0105
1600707180,21.0040
1600707240,20.9957
1600707300,21.0179
1600707360,21.0266
1600707420,21.0159
1600707480,21.0183
1600707540,21.0196
1600707600,21.0199
1600707660,21.0130
1600707720,21.0058
1600707780,21.0128
1600707840,21.0158
1600707900,21.0181
1600707960,21.0274
1600708020,21.0269
1600708080,21.0225
1600708140,21.0113
1600708200,21.0087
1600708260,21.0026
1600708320,21.0002
1600708380,21.0021
1600708440,21.0013
1600708500,21.0015
1600708560,20.9864
1600708620,20.9966
1600708680,20.9852
1600708740,20.9763
1600708800,20.9786
1600708860,20.9831
1600708920,20.9767
1600708980,20.9786
1600709040,20.9910
1600709100,21.0050
1600709160,20.9972
1600709220,20.9975
1600709280,20.9994
1600709340,20.9877
1600709400,20.9818
1600709460,20.9759
1600709520,20.9890
1600709580,20.9749
1600709640,20.9762
1600709700,20.9760
1600709760,20.9711
1600709820,20.9685
1600709880,20.9819
1600709940,20.9938
1600710000,21.0109
1600710060,21.0025
1600710120,20.9983
1600710180,20.9758
1600710240,20.9703
1600710300,20.9692
1600710360,20.9737
1600710420,20.9721
1600710480,20.9866
1600710540,20.9878
1600710600,21.0178
1600710660,21.0113
1600710720,20.9939
1600710780,21.0075
1600710840,21.0001
1600710900,20.9879
1600710960,21.0044
1600711020,21.0012
1600711080,21.0024
1600711140,20.9839
1600711200,20.9851
1600711260,20.9844
1600711320,20.9779
1600711380,20.9753
1600711440,20.9820
1600711500,20.9824
1600711560,20.9729
1600711620,20.9753
1600711680,20.9779
1600711740,20.9756
1600711800,20.9733
1600711860,20.9535
1600711920,20.9435
1600711980,20.9439
1600712040,20.9392
1600712100,20.9474
1600712160,20.9456
1600712220,20.9299
1600712280,20.9196
1600712340,20.9121
1600712400,20.9046
1600712460,20.9195
1600712520,20.9140
1600712580,20.9089
1600712640,20.8923
1600712700,20.9054
1600712760,20.9123
1600712820,20.9211
1600712880,20.9138
1600712940,20.9110
1600713000,20.9074
1600713060,20.9156
1600713120,20.8974
1600713180,20.8737
1600713240,20.8529
1600713300,20.8447
1600713360,20.8518
1600713420,20.8630
1600713480,20.8526
1600713540,20.8486
1600713600,20.8520
1600713660,20.8473
1600713720,20.8559
1600713780,20.8511
1600713840,20.8399
1600713900,20.8330
1600713960,20.8292
1600714020,20.8314
1600714080,20.8359
1600714140,20.8445
1600714200,20.8413
1600714260,20.8446
1600714320,20.8434
1600714380,20.8450
1600714440,20.8626
1600714500,20.8820
1600714560,20.8874
1600714620,20.8691
1600714680,20.8624
1600714740,20.8636
1600714800,20.8839
1600714860,20.8953
1600714920,20.8858
1600714980,20.8720
1600715040,20.8701
1600715100,20.8681
1600715160,20.8748
1600715220,20.8768
1600715280,20.8635
1600715340,20.8482
1600715400,20.8521
1600715460,20.8479
1600715520,20.8536
1600715580,20.8356
1600715640,20.8222
1600715700,20.8417
1600715760,20.8300
1600715820,20.8476
1600715880,20.8500
1600715940,20.8456
1600716000,20.8477
1600716060,20.8436
1600716120,20.8666
1600716180,20.8755
1600716240,20.8771
1600716300,20.8957
1600716360,20.8977
1600716420,20.8956
1600716480,20.8884
1600716540,20.8846
1600716600,20.9141
1600716660,20.9292
1600716720,20.9057
1600716780,20.9090
1600716840,20.9011
1600716900,20.9142
1600716960,20.9310
1600717020,20.9457
1600717080,20.9517
1600717140,20.9505
1600717200,20.9411
1600717260,20.9422
1600717320,20.9553
1600717380,20.9531
1600717440,20.9577
1600717500,20.9795
1600717560,20.9756
1600717620,20.9629
1600717680,20.9448
1600717740,20.9398
1600717800,20.9317
1600717860,20.9264
1600717920,20.9173
1600717980,20.8900
1600718040,20.8947
1600719000,20.9000
1600720200,20.9018
1600720260,20.9036
1600720320,20.9050
1600720380,20.9061
1600720440,20.9036
1600720500,20.9092
1600720560,20.9100
1600720620,20.9008
1600720680,20.9090
1600720740,20.9019
1600720800,20.9038
1600720860,20.9066
1600720920,20.9007
1600720980,20.8908
1600721040,20.8819
1600721100,20.8875
1600721160,20.8878
1600721220,20.8909
1600721280,20.8937
1600721340,20.8828
1600721400,20.8876
1600721460,20.8821
1600721520,20.8862
1600721580,20.8880
1600721640,20.8858
1600721700,20.8804
1600721760,20.8738
1600721820,20.8754
1600721880,20.8656
1600721940,20.8626
1600780140,20.9319
1600780200,20.9354
1600780260,20.9903
1600780320,21.0174
1600780380,21.0485
1600780440,21.0370
1600780500,21.0448
1600780560,21.0382
1600780620,21.0419
1600780680,21.0432
1600780740,21.0955
1600780800,21.1013
1600780860,21.0893
1600780920,21.0801
1600780980,21.0765
1600781040,21.0911
1600781100,21.1902
1600781160,21.1707
1600781220,21.1765
1600781280,21.1638
1600781340,21.2199
1600781400,21.2163
1600781460,21.2439
1600781520,21.2381
1600781580,21.2602
1600781640,21.2716
1600781700,21.2643
1600781760,21.2980
1600781820,21.3007
1600781880,21.3048
1600781940,21.3219
1600782000,21.3332
1600782060,21.3270
1600782120,21.3232
1600782180,21.3144
1600782240,21.3019
1600782300,21.2588
1600782360,21.2508
1600782420,21.2435
1600782480,21.2184
1600782540,21.1463
1600782600,21.1036
1600782660,21.1628
1600782720,21.1589
1600782780,21.0989
1600782840,21.1129
1600782900,21.1034
1600782960,21.0985
1600783020,21.0554
1600783080,21.0569
1600783140,21.0750
1600783200,21.1006
1600783260,21.0559
1600783320,21.0434
1600783380,21.0383
1600783440,21.0527
1600783500,21.0343
1600783560,21.0437
1600783620,21.0311
1600783680,21.0638
1600783740,21.0793
1600783800,21.0886
1600783860,21.0920
1600783920,21.0642
1600783980,21.0694
1600784040,21.1060
1600784100,21.1399
1600784160,21.1115
1600784220,21.1038
1600784280,21.1040
1600784340,21.0938
1600784400,21.0618
1600784460,21.0299
1600784520,21.0151
1600784580,20.9786
1600784640,20.9566
1600784700,20.9668
1600784760,20.9776
1600784820,20.9973
1600784880,20.9945
1600784940,20.9992
1600785000,21.0168
1600785060,20.9917
1600785120,20.9817
1600785180,20.9748
1600785240,20.9506
1600785300,20.9660
1600785360,20.9818
1600785420,20.9661
1600785480,20.9761
1600785540,20.9849
1600785600,20.9640
1600785660,20.9596
1600785720,20.9500
1600785780,20.9381
1600785840,20.9192
1600785900,20.9006
1600785960,20.8605
1600786020,20.8484
1600786080,20.8326
1600786140,20.8433
1600786200,20.8503
1600786260,20.8533
1600786320,20.8938
1600786380,20.9025
1600786440,20.8932
1600786500,20.8748
1600786560,20.8511
1600786620,20.8603
1600786680,20.8503
1600786740,20.8322
1600786800,20.8197
1600786860,20.8258
1600786920,20.7915
1600786980,20.7787
1600787040,20.7848
1600787100,20.7871
1600787160,20.8117
1600787220,20.8322
1600787280,20.8278
1600787340,20.8195
1600787400,20.8409
1600787460,20.8394
1600787520,20.8372
1600787580,20.8674
1600787640,20.8737
1600787700,20.8703
1600787760,20.8842
1600787820,20.8983
1600787880,20.9086
1600787940,20.9186
1600788000,20.9101
1600788060,20.9014
1600788120,20.9156
1600788180,20.9170
1600788240,20.9202
1600788300,20.9201
1600788360,20.9124
1600788420,20.9116
